"Cylinders","EngineSize","DriveWheels","FuelCostperYear","FuelType","Make","Model","Transmission","UCity","UHighway","VechileClass","Year","Guzzler"
6,3.6,"All-Wheel Drive",2350,"Premium Gasoline","Porsche","Cayenne S","Automatic (S8)",21.1,34.1,"Standard Sport Utility Vehicle 4WD",2016,NA
6,3.6,"All-Wheel Drive",2500,"Premium Gasoline","Porsche","Cayenne GTS","Automatic (S8)",20.2,31.6,"Standard Sport Utility Vehicle 4WD",2016,NA
6,3.7,"Rear-Wheel Drive",2250,"Premium Gasoline","Nissan","370Z","Automatic (S7)",23.5061,36.1357,"Two Seaters",2016,NA
6,3.7,"Rear-Wheel Drive",2250,"Premium Gasoline","Nissan","370Z","Manual 6-spd",22.2513,35.6474,"Two Seaters",2016,NA
6,3.7,"Rear-Wheel Drive",2250,"Premium Gasoline","Nissan","370Z Roadster","Automatic (S7)",22.7385,34.4969,"Two Seaters",2016,NA
6,3.7,"Rear-Wheel Drive",2350,"Premium Gasoline","Nissan","370Z Roadster","Manual 6-spd",21.6995,34.0988,"Two Seaters",2016,NA
6,3,"Rear-Wheel Drive",2050,"Premium Gasoline","BMW","640i Convertible","Automatic (S8)",25.0681,42.882,"Subcompact Cars",2016,NA
6,3,"All-Wheel Drive",2050,"Premium Gasoline","BMW","640i xDrive Coupe","Automatic (S8)",24.9286,41.0324,"Subcompact Cars",2016,NA
6,3,"All-Wheel Drive",2050,"Premium Gasoline","BMW","640i xDrive Convertible","Automatic (S8)",24.9286,41.0324,"Subcompact Cars",2016,NA
8,4.4,"All-Wheel Drive",2500,"Premium Gasoline","BMW","650i xDrive Coupe","Automatic (S8)",20.4368,34.2731,"Subcompact Cars",2016,NA
4,2,"Rear-Wheel Drive",1700,"Regular Gasoline","Dodge","Ram 50 Pickup 2WD","Manual 5-spd",26,36,"Small Pickup Trucks",1987,NA
8,4.4,"All-Wheel Drive",2600,"Premium Gasoline","BMW","650i xDrive Convertible","Automatic (S8)",19.1739,33.4981,"Subcompact Cars",2016,NA
8,4.4,"Rear-Wheel Drive",2800,"Premium Gasoline","BMW","M6 Coupe","Manual 6-spd",18.1299,30,"Subcompact Cars",2016,NA
8,4.4,"Rear-Wheel Drive",2950,"Premium Gasoline","BMW","M6 Coupe","Automatic (AM-S7)",16.7849,28.2119,"Subcompact Cars",2016,NA
8,4.4,"Rear-Wheel Drive",2800,"Premium Gasoline","BMW","M6 Convertible","Manual 6-spd",18.1299,30,"Subcompact Cars",2016,NA
8,4.4,"Rear-Wheel Drive",2950,"Premium Gasoline","BMW","M6 Convertible","Automatic (AM-S7)",16.7849,28.2119,"Subcompact Cars",2016,NA
6,3,"Rear-Wheel Drive",2050,"Premium Gasoline","BMW","640i Gran Coupe","Automatic (S8)",25.0681,42.882,"Compact Cars",2016,NA
6,3,"All-Wheel Drive",2050,"Premium Gasoline","BMW","640i xDrive Gran Coupe","Automatic (S8)",24.9286,41.0324,"Compact Cars",2016,NA
8,4.4,"All-Wheel Drive",2600,"Premium Gasoline","BMW","650i xDrive Gran Coupe","Automatic (S8)",19.1739,33.4981,"Compact Cars",2016,NA
8,4.4,"All-Wheel Drive",2600,"Premium Gasoline","BMW","Alpina B6 Gran Coupe xDrive","Automatic (S8)",19.1739,33.4981,"Compact Cars",2016,NA
8,4.4,"Rear-Wheel Drive",2800,"Premium Gasoline","BMW","M6 Gran Coupe","Manual 6-spd",18.1299,30,"Compact Cars",2016,NA
4,2.6,"Rear-Wheel Drive",1950,"Regular Gasoline","Dodge","Ram 50 Pickup 2WD","Automatic 4-spd",23,31,"Small Pickup Trucks",1987,NA
8,4.4,"Rear-Wheel Drive",2950,"Premium Gasoline","BMW","M6 Gran Coupe","Automatic (AM-S7)",16.7849,28.2119,"Compact Cars",2016,NA
4,2,"All-Wheel Drive",2050,"Premium Gasoline","Subaru","WRX","Manual 6-spd",25.8538,38.4492,"Compact Cars",2016,NA
4,2.5,"All-Wheel Drive",2500,"Premium Gasoline","Subaru","WRX","Manual 6-spd",21.3,32.2,"Compact Cars",2016,NA
8,4.4,"Rear-Wheel Drive",2800,"Premium Gasoline","BMW","M5","Manual 6-spd",18.1299,30,"Midsize Cars",2016,NA
8,4.4,"Rear-Wheel Drive",2950,"Premium Gasoline","BMW","M5","Automatic (AM-S7)",16.7849,28.2119,"Midsize Cars",2016,NA
4,1.8,"Front-Wheel Drive",1300,"Regular Gasoline","Hyundai","Elantra Limited","Automatic (S6)",35.1382,52.2036,"Midsize Cars",2016,NA
4,1.8,"Front-Wheel Drive",1250,"Regular Gasoline","Hyundai","Elantra","Automatic (S6)",36.1407,54.54,"Midsize Cars",2016,NA
4,1.8,"Front-Wheel Drive",1300,"Regular Gasoline","Hyundai","Elantra","Manual 6-spd",34.5,53,"Midsize Cars",2016,NA
4,2,"Front-Wheel Drive",1400,"Regular Gasoline","Hyundai","Elantra","Automatic (S6)",30.8941,48.9963,"Midsize Cars",2016,NA
4,2,"Front-Wheel Drive",1400,"Regular Gasoline","Hyundai","Elantra","Manual 6-spd",30.9,47.9,"Midsize Cars",2016,NA
4,2.2,"Front-Wheel Drive",1700,"Regular Gasoline","Plymouth","Horizon","Automatic 3-spd",27,36,"Compact Cars",1985,NA
4,2.6,"Rear-Wheel Drive",1950,"Regular Gasoline","Dodge","Ram 50 Pickup 2WD","Manual 5-spd",22,33.3333,"Small Pickup Trucks",1987,NA
4,2,"Front-Wheel Drive",1000,"Regular Gasoline","Hyundai","Sonata Hybrid","Automatic (AM6)",52.9735,61.0855,"Midsize Cars",2016,NA
4,2,"Front-Wheel Drive",950,"Regular Gasoline","Hyundai","Sonata Hybrid SE","Automatic (AM6)",54.5,63.3,"Midsize Cars",2016,NA
4,2,"Front-Wheel Drive",1200,"Diesel","Volkswagen","Golf SportWagen","Automatic (AM-S6)",41,59.9,"Small Station Wagons",2015,NA
4,2,"Front-Wheel Drive",1200,"Diesel","Volkswagen","Golf SportWagen","Manual 6-spd",40.2,62,"Small Station Wagons",2015,NA
4,1.8,"Front-Wheel Drive",1350,"Regular Gasoline","Volkswagen","Golf SportWagen","Automatic (S6)",32.7,49.4,"Small Station Wagons",2015,NA
4,1.8,"Front-Wheel Drive",1400,"Regular Gasoline","Volkswagen","Golf SportWagen","Manual 5-spd",31.7,50.5,"Small Station Wagons",2015,NA
4,2,"Front-Wheel Drive",1700,"Premium Gasoline","Mercedes-Benz","GLA250","Automatic (AM7)",32,50.1,"Midsize Station Wagons",2015,NA
4,2,"Front-Wheel Drive",1650,"Regular Gasoline","Nissan","NV200 NYC Taxi","Automatic (variable gear ratios)",30.2,40.5,"Special Purpose Vehicle 2WD",2015,NA
4,2.4,"All-Wheel Drive",1650,"Regular Gasoline","Jeep","Renegade 4WD","Automatic 9-spd",26.7,40.999,"Small Sport Utility Vehicle 4WD",2015,NA
8,5.6,"4-Wheel Drive",3150,"Premium Gasoline","Infiniti","QX80 4WD (over 6000 lbs curb weight)","Automatic (S7)",16.2,25.7,"Standard Sport Utility Vehicle 4WD",2015,NA
4,2,"Rear-Wheel Drive",1900,"Regular Gasoline","Ford","Courier","Manual 5-spd",24,34,"Small Pickup Trucks",1987,NA
8,4.4,"Rear-Wheel Drive",2350,"Premium Gasoline","BMW","650i Coupe","Automatic (S8)",20.8536,34.9801,"Subcompact Cars",2016,NA
8,4.4,"Rear-Wheel Drive",2350,"Premium Gasoline","BMW","650i Convertible","Automatic (S8)",20.8536,34.9801,"Subcompact Cars",2016,NA
8,4.4,"Rear-Wheel Drive",2350,"Premium Gasoline","BMW","650i Gran Coupe","Automatic (S8)",20.8536,34.9801,"Compact Cars",2016,NA
4,2,"Front-Wheel Drive",1700,"Premium Gasoline","Audi","A6","Automatic (AM-S7)",31.2269,48.8,"Midsize Cars",2016,NA
6,3.6,"Rear-Wheel Drive",2150,"Premium Gasoline","Porsche","Panamera","Automatic (AM-S7)",22.9368,39.0499,"Large Cars",2016,NA
6,3.6,"All-Wheel Drive",2250,"Premium Gasoline","Porsche","Panamera 4","Automatic (AM-S7)",22.5783,37.5997,"Large Cars",2016,NA
6,3,"Rear-Wheel Drive",2250,"Premium Gasoline","Porsche","Panamera S","Automatic (AM-S7)",21.8941,37.2798,"Large Cars",2016,NA
6,3,"All-Wheel Drive",2250,"Premium Gasoline","Porsche","Panamera 4S","Automatic (AM-S7)",21.8941,37.2798,"Large Cars",2016,NA
6,3,"All-Wheel Drive",2350,"Premium Gasoline","Porsche","Panamera 4S Executive","Automatic (AM-S7)",21.4772,36.9989,"Large Cars",2016,NA
6,3.5,"Front-Wheel Drive",2050,"Premium Gasoline","Acura","MDX 2WD","Automatic (S9)",26.1,38.4,"Small Sport Utility Vehicle 2WD",2016,NA
4,2.3,"Rear-Wheel Drive",1950,"Regular Gasoline","Ford","Ranger Pickup 2WD","Automatic 4-spd",23,33,"Small Pickup Trucks",1987,NA
6,3.5,"Front-Wheel Drive",2150,"Premium Gasoline","Acura","MDX 2WD","Automatic (S9)",25.2,39.2,"Small Sport Utility Vehicle 2WD",2016,NA
6,3.5,"All-Wheel Drive",2150,"Premium Gasoline","Acura","MDX 4WD","Automatic (S9)",24.7,36.5,"Small Sport Utility Vehicle 4WD",2016,NA
6,3.5,"All-Wheel Drive",2250,"Premium Gasoline","Acura","MDX 4WD","Automatic (S9)",23.7,36.5,"Small Sport Utility Vehicle 4WD",2016,NA
4,2,"Front-Wheel Drive",1650,"Regular Gasoline","Ford","Edge FWD","Automatic (S6)",26.3,41.9,"Small Sport Utility Vehicle 2WD",2015,NA
4,1.4,"Front-Wheel Drive",1800,"Premium Gasoline","Jeep","Renegade 2WD","Manual 6-spd",30.5,44,"Small Sport Utility Vehicle 2WD",2015,NA
4,1.4,"All-Wheel Drive",1750,"Premium Gasoline","Jeep","Renegade 4WD","Manual 6-spd",31.7499,45.3499,"Small Sport Utility Vehicle 4WD",2015,NA
NA,NA,"All-Wheel Drive",650,"Electricity","Tesla","Model S AWD - 70D","Automatic (A1)",133.7,135,"Large Cars",2015,NA
4,1.5,"Front-Wheel Drive",1150,"Regular Gasoline","Mazda","2","Manual 6-spd",41.1,59.4,"Compact Cars",2016,NA
4,1.5,"Front-Wheel Drive",1100,"Regular Gasoline","Mazda","2","Automatic (S6)",44,61.4,"Compact Cars",2016,NA
4,2,"All-Wheel Drive",2250,"Premium Gasoline","Subaru","WRX","Automatic (AV-S8)",23.007,33.7104,"Compact Cars",2016,NA
4,2.3,"Rear-Wheel Drive",1600,"Diesel","Ford","Ranger Pickup 2WD","Manual 5-spd",31,39,"Small Pickup Trucks",1987,NA
8,4,"All-Wheel Drive",2250,"Premium Gasoline","Audi","S7","Automatic (AM-S7)",21.7499,37.3,"Midsize Cars",2016,NA
8,4,"All-Wheel Drive",2250,"Premium Gasoline","Audi","S6","Automatic (AM-S7)",21.9777,36.8,"Midsize Cars",2016,NA
4,2,"All-Wheel Drive",1900,"Premium Gasoline","Audi","A6 quattro","Automatic (S8)",27.8348,45.5,"Midsize Cars",2016,NA
6,3.3,"Front-Wheel Drive",1800,"Regular Gasoline","Kia","Cadenza","Automatic (S6)",23.4,37.5,"Large Cars",2016,NA
4,1.5,"Front-Wheel Drive",1250,"Regular Gasoline","Honda","Fit","Manual 6-spd",37.7662,52.2425,"Small Station Wagons",2016,NA
4,1.5,"Front-Wheel Drive",1100,"Regular Gasoline","Honda","Fit","Automatic (variable gear ratios)",44.8998,58.6496,"Small Station Wagons",2016,NA
4,1.5,"Front-Wheel Drive",1150,"Regular Gasoline","Honda","Fit","Automatic (AV-S7)",42.6,54.75,"Small Station Wagons",2016,NA
6,3.5,"Front-Wheel Drive",2050,"Premium Gasoline","Acura","RDX 2WD","Automatic (S6)",24.9,40.3,"Small Sport Utility Vehicle 2WD",2016,NA
4,2,"Rear-Wheel Drive",1950,"Premium Gasoline","BMW","X3 sDrive 28i","Automatic (S8)",26.7866,39.2499,"Small Sport Utility Vehicle 2WD",2016,NA
4,2.3,"Rear-Wheel Drive",1650,"Regular Gasoline","Ford","Ranger Pickup 2WD","Manual 5-spd",28,36,"Small Pickup Trucks",1987,NA
6,3.5,"All-Wheel Drive",2150,"Premium Gasoline","Acura","RDX 4WD","Automatic (S6)",23.8,38.5,"Small Sport Utility Vehicle 4WD",2016,NA
4,2,"All-Wheel Drive",1950,"Premium Gasoline","BMW","X3 xDrive28i","Automatic (S8)",26.7866,39.2499,"Small Sport Utility Vehicle 4WD",2016,NA
6,3,"All-Wheel Drive",2250,"Premium Gasoline","BMW","X3 xDrive35i","Automatic (S8)",23.3259,37.3235,"Small Sport Utility Vehicle 4WD",2016,NA
4,2,"All-Wheel Drive",1400,"Diesel","BMW","X3 xDrive28d","Automatic (S8)",35.2819,48.0981,"Small Sport Utility Vehicle 4WD",2016,NA
4,2,"All-Wheel Drive",2050,"Premium Gasoline","BMW","X4 xDrive28i","Automatic (S8)",25.1878,38.5643,"Small Sport Utility Vehicle 4WD",2016,NA
6,3,"All-Wheel Drive",2250,"Premium Gasoline","BMW","X4 xDrive35i","Automatic (S8)",23.3259,37.3235,"Small Sport Utility Vehicle 4WD",2016,NA
4,2.5,"All-Wheel Drive",1600,"Regular Gasoline","Subaru","Forester AWD","Manual 6-spd",28.1,40.4,"Small Sport Utility Vehicle 4WD",2016,NA
4,2.5,"All-Wheel Drive",1450,"Regular Gasoline","Subaru","Forester AWD","Automatic (variable gear ratios)",31.3,44.4,"Small Sport Utility Vehicle 4WD",2016,NA
4,2,"All-Wheel Drive",1900,"Premium Gasoline","Subaru","Forester AWD","Automatic (AV-S8)",29.5,38.6,"Small Sport Utility Vehicle 4WD",2016,NA
4,2,"All-Wheel Drive",2150,"Premium Gasoline","Volvo","XC90 AWD","Automatic (S8)",25.9706,36.7792,"Standard Sport Utility Vehicle 4WD",2016,NA
6,2.9,"Rear-Wheel Drive",2200,"Regular Gasoline","Ford","Ranger Pickup 2WD","Automatic 4-spd",20,31,"Small Pickup Trucks",1987,NA
4,2,"Rear-Wheel Drive",1950,"Premium Gasoline","Subaru","BRZ","Manual 6-spd",27.3,41.7,"Minicompact Cars",2016,NA
4,2,"Rear-Wheel Drive",1700,"Premium Gasoline","Subaru","BRZ","Automatic (S6)",31.5,47.3,"Minicompact Cars",2016,NA
6,3,"Rear-Wheel Drive",1950,"Premium Gasoline","Mercedes-Benz","E400 Coupe","Automatic 7-spd",25.6,41.4,"Subcompact Cars",2016,NA
6,3,"4-Wheel Drive",2050,"Premium Gasoline","Mercedes-Benz","E400 4matic Coupe","Automatic 7-spd",25.2,39.4,"Subcompact Cars",2016,NA
6,3,"Rear-Wheel Drive",1950,"Premium Gasoline","Mercedes-Benz","E400 Convertible","Automatic 7-spd",25.8,40.9,"Subcompact Cars",2016,NA
4,1.5,"Front-Wheel Drive",1350,"Regular Gasoline","Ford","Fusion FWD","Automatic (S6)",32,52.9,"Midsize Cars",2016,NA
4,1.5,"Front-Wheel Drive",1400,"Regular Gasoline","Ford","Fusion FWD","Automatic (S6)",30.2695,52.1067,"Midsize Cars",2016,NA
4,2,"All-Wheel Drive",1600,"Regular Gasoline","Ford","Fusion AWD","Automatic (S6)",27.6,44.2,"Midsize Cars",2016,NA
4,2,"Front-Wheel Drive",1500,"Regular Gasoline","Ford","Fusion FWD","Automatic (S6)",28.6,47.1,"Midsize Cars",2016,NA
4,2.5,"Front-Wheel Drive",1500,"Regular Gasoline","Ford","Fusion FWD","Automatic (S6)",28.4859,48.0437,"Midsize Cars",2016,NA
6,2.9,"Rear-Wheel Drive",2100,"Regular Gasoline","Ford","Ranger Pickup 2WD","Manual 5-spd",21,31,"Small Pickup Trucks",1987,NA
4,2,"Front-Wheel Drive",950,"Regular Gasoline","Ford","Fusion Hybrid FWD","Automatic (variable gear ratios)",60.5605,58.4685,"Midsize Cars",2016,NA
4,2,"Front-Wheel Drive",1000,"Regular Gasoline","Lincoln","MKZ Hybrid FWD","Automatic (variable gear ratios)",60.5605,58.4685,"Midsize Cars",2016,NA
4,2,"All-Wheel Drive",1600,"Regular Gasoline","Lincoln","MKZ AWD","Automatic (S6)",27.6,44.2,"Midsize Cars",2016,NA
4,2,"Front-Wheel Drive",1500,"Regular Gasoline","Lincoln","MKZ FWD","Automatic (S6)",28.6,47.1,"Midsize Cars",2016,NA
6,3.7,"Front-Wheel Drive",1900,"Regular Gasoline","Lincoln","MKZ FWD","Automatic (S6)",23.1,37.9,"Midsize Cars",2016,NA
6,3.7,"All-Wheel Drive",1950,"Regular Gasoline","Lincoln","MKZ AWD","Automatic (S6)",21.3,33.9,"Midsize Cars",2016,NA
6,3,"Rear-Wheel Drive",2050,"Premium Gasoline","Mercedes-Benz","E400","Automatic 7-spd",25.7,40.7,"Midsize Cars",2016,NA
6,3,"4-Wheel Drive",2050,"Premium Gasoline","Mercedes-Benz","E400 4matic","Automatic 7-spd",24.8,38.6,"Midsize Cars",2016,NA
4,2,"Rear-Wheel Drive",1600,"Premium Gasoline","Mazda","MX-5","Manual 6-spd",34.5547,50.1165,"Two Seaters",2016,NA
4,2,"Rear-Wheel Drive",1600,"Premium Gasoline","Mazda","MX-5","Automatic (S6)",34.3833,52.6928,"Two Seaters",2016,NA
4,2.5,"Rear-Wheel Drive",1950,"Regular Gasoline","GMC","S15 Pickup 2WD","Automatic 3-spd",23,30,"Small Pickup Trucks",1987,NA
6,3.8,"Rear-Wheel Drive",2800,"Premium Gasoline","Porsche","911 GT3","Automatic (AM-S7)",18.2,28.3,"Two Seaters",2016,NA
6,4,"Rear-Wheel Drive",2800,"Premium Gasoline","Porsche","911 GT3 RS","Automatic (AM-S7)",17.9,27.5,"Two Seaters",2016,NA
6,3.8,"4-Wheel Drive",2250,"Premium Gasoline","Porsche","911 Targa 4S","Manual 7-spd",22.5,35.6,"Minicompact Cars",2016,NA
6,3.8,"4-Wheel Drive",2250,"Premium Gasoline","Porsche","911 Targa 4S","Automatic (AM-S7)",23.1,35.4,"Minicompact Cars",2016,NA
6,3.8,"4-Wheel Drive",2250,"Premium Gasoline","Porsche","911 Targa 4 GTS","Manual 7-spd",22.5,35.6,"Minicompact Cars",2016,NA
6,3.8,"4-Wheel Drive",2250,"Premium Gasoline","Porsche","911 Targa 4 GTS","Automatic (AM-S7)",23.1,35.4,"Minicompact Cars",2016,NA
8,4.7,"Rear-Wheel Drive",2250,"Premium Gasoline","Mercedes-Benz","E550 Coupe","Automatic 7-spd",22,36.8,"Subcompact Cars",2016,NA
8,4.7,"Rear-Wheel Drive",2350,"Premium Gasoline","Mercedes-Benz","E550 Convertible","Automatic 7-spd",21.5,35.7,"Subcompact Cars",2016,NA
6,3.5,"Rear-Wheel Drive",2050,"Premium Gasoline","Mercedes-Benz","E350","Automatic 7-spd",25.8,40.1,"Midsize Cars",2016,NA
6,3.5,"4-Wheel Drive",2050,"Premium Gasoline","Mercedes-Benz","E350 4matic","Automatic 7-spd",25.9,38.7,"Midsize Cars",2016,NA
4,2.5,"Rear-Wheel Drive",1900,"Regular Gasoline","GMC","S15 Pickup 2WD","Automatic 4-spd",23,35,"Small Pickup Trucks",1987,NA
6,3.5,"Rear-Wheel Drive",2050,"Premium Gasoline","Mercedes-Benz","E350","Automatic 7-spd",25.8,40.1,"Midsize Cars",2016,NA
4,2.1,"Rear-Wheel Drive",1250,"Diesel","Mercedes-Benz","E250 Bluetec","Automatic 7-spd",36.7,59.5,"Midsize Cars",2016,NA
4,2.1,"4-Wheel Drive",1350,"Diesel","Mercedes-Benz","E250 Bluetec 4matic","Automatic 7-spd",35.2,54.7,"Midsize Cars",2016,NA
6,3.5,"4-Wheel Drive",2050,"Premium Gasoline","Mercedes-Benz","E350 4matic","Automatic 7-spd",25.9,38.7,"Midsize Cars",2016,NA
8,5.5,"4-Wheel Drive",2500,"Premium Gasoline","Mercedes-Benz","AMG E63 4matic","Automatic 7-spd",20.1,31.7,"Midsize Cars",2016,NA
8,5.5,"4-Wheel Drive",2600,"Premium Gasoline","Mercedes-Benz","AMG E63 S 4matic","Automatic 7-spd",19.1,30.2,"Midsize Cars",2016,NA
12,6,"Rear-Wheel Drive",3150,"Premium Gasoline","Mercedes-Benz","Maybach S 600","Automatic 7-spd",15.9,27.9,"Large Cars",2016,NA
6,3.5,"4-Wheel Drive",2150,"Premium Gasoline","Mercedes-Benz","E350 4matic (wagon)","Automatic 7-spd",25.2,37.2,"Midsize Station Wagons",2016,NA
8,5.5,"4-Wheel Drive",2600,"Premium Gasoline","Mercedes-Benz","AMG E63 S 4matic (wagon)","Automatic 7-spd",19.2,29.8,"Midsize Station Wagons",2016,NA
8,4.8,"All-Wheel Drive",2800,"Premium Gasoline","Porsche","Cayenne Turbo","Automatic (S8)",17.5,29.1,"Standard Sport Utility Vehicle 4WD",2016,NA
4,2.5,"Rear-Wheel Drive",1900,"Regular Gasoline","GMC","S15 Pickup 2WD","Manual 4-spd",24.4444,34,"Small Pickup Trucks",1987,NA
8,4.8,"All-Wheel Drive",2800,"Premium Gasoline","Porsche","Cayenne Turbo S","Automatic (S8)",17.5,29.1,"Standard Sport Utility Vehicle 4WD",2016,NA
12,6.5,"All-Wheel Drive",3650,"Premium Gasoline","Lamborghini","Aventador Coupe","Automatic (AM-S7)",12.6,25.2,"Two Seaters",2016,NA
12,6.5,"All-Wheel Drive",3950,"Premium Gasoline","Lamborghini","Aventador Roadster","Automatic (AM-S7)",11.7313,21.9881,"Two Seaters",2016,NA
8,4,"Rear-Wheel Drive",2600,"Premium Gasoline","Mercedes-Benz","AMG GT S","Automatic (AM7)",20.2,30.2,"Two Seaters",2016,NA
4,2,"Rear-Wheel Drive",1700,"Premium Gasoline","Scion","FR-S","Automatic (S6)",31.5,47.3495,"Minicompact Cars",2016,NA
4,2,"Rear-Wheel Drive",1950,"Premium Gasoline","Scion","FR-S","Manual 6-spd",27.313,41.8523,"Minicompact Cars",2016,NA
4,1.5,"Front-Wheel Drive",1250,"Regular Gasoline","Toyota","Yaris","Automatic 4-spd",39.5,50.3998,"Compact Cars",2016,NA
4,1.5,"Front-Wheel Drive",1200,"Regular Gasoline","Toyota","Yaris","Manual 5-spd",39.9195,53.0964,"Compact Cars",2016,NA
8,4.7,"4-Wheel Drive",2250,"Premium Gasoline","Mercedes-Benz","E550 4matic","Automatic 7-spd",22.9,34,"Midsize Cars",2016,NA
4,1.4,"Front-Wheel Drive",1700,"Premium Gasoline","Fiat","500 X","Manual 6-spd",31.8997,47.8495,"Small Sport Utility Vehicle 2WD",2016,NA
4,2.2,"Front-Wheel Drive",1500,"Regular Gasoline","Plymouth","Horizon","Manual 5-spd",28,47,"Compact Cars",1985,NA
4,2.5,"Rear-Wheel Drive",1800,"Regular Gasoline","GMC","S15 Pickup 2WD","Manual 5-spd",25,37,"Small Pickup Trucks",1987,NA
4,2.4,"Front-Wheel Drive",1600,"Regular Gasoline","Fiat","500 X","Automatic 9-spd",28.1,43.7,"Small Sport Utility Vehicle 2WD",2016,NA
8,4,"Rear-Wheel Drive",2350,"Premium Gasoline","Mercedes-Benz","AMG C63","Automatic 7-spd",22,34.3,"Compact Cars",2015,NA
8,4,"Rear-Wheel Drive",2350,"Premium Gasoline","Mercedes-Benz","AMG C63 S","Automatic 7-spd",22,34.3,"Compact Cars",2015,NA
6,3,"Rear-Wheel Drive",1950,"Premium Gasoline","BMW","M235i Convertible","Automatic (S8)",25.7068,43.4924,"Subcompact Cars",2016,NA
6,3,"Rear-Wheel Drive",2050,"Premium Gasoline","BMW","435i Convertible","Automatic (S8)",25.0681,42.882,"Subcompact Cars",2016,NA
8,4.7,"Rear-Wheel Drive",2950,"Premium Gasoline","Maserati","GranTurismo","Automatic 6-spd",15.9438,28.6291,"Subcompact Cars",2016,NA
8,4.7,"Rear-Wheel Drive",3150,"Premium Gasoline","Maserati","GranTurismo Convertible","Automatic 6-spd",15.9275,27.996,"Subcompact Cars",2016,NA
6,3,"Rear-Wheel Drive",2050,"Premium Gasoline","BMW","535i","Automatic (S8)",25.0681,42.882,"Midsize Cars",2016,NA
4,2.4,"Front-Wheel Drive",1700,"Regular Gasoline","Hyundai","Santa Fe Sport FWD","Automatic (S6)",25.5,37.8,"Small Sport Utility Vehicle 2WD",2016,NA
4,2,"Front-Wheel Drive",1800,"Regular Gasoline","Hyundai","Santa Fe Sport FWD","Automatic (S6)",24,37.1,"Small Sport Utility Vehicle 2WD",2016,NA
6,2.8,"Rear-Wheel Drive",2450,"Regular Gasoline","GMC","S15 Pickup 2WD","Automatic 3-spd",19,24.359,"Small Pickup Trucks",1987,NA
4,2,"Front-Wheel Drive",1800,"Regular Gasoline","Hyundai","Santa Fe Sport Ultimate FWD","Automatic (S6)",24.3,36.7,"Small Sport Utility Vehicle 2WD",2016,NA
6,3.7,"Rear-Wheel Drive",2500,"Premium Gasoline","Infiniti","QX70 RWD","Automatic (S7)",21.2,33.1,"Small Sport Utility Vehicle 2WD",2016,NA
4,2.4,"All-Wheel Drive",1900,"Regular Gasoline","Hyundai","Santa Fe Sport AWD","Automatic (S6)",23.7,35.1,"Small Sport Utility Vehicle 4WD",2016,NA
4,2,"All-Wheel Drive",1950,"Regular Gasoline","Hyundai","Santa Fe Sport AWD","Automatic (S6)",22.8621,33.7852,"Small Sport Utility Vehicle 4WD",2016,NA
6,3.7,"All-Wheel Drive",2600,"Premium Gasoline","Infiniti","QX70 AWD","Automatic (S7)",20.1281,30.3922,"Small Sport Utility Vehicle 4WD",2016,NA
4,1.6,"Front-Wheel Drive",1600,"Regular Gasoline","Kia","Forte Koup","Automatic (S6)",28.1,42.1,"Compact Cars",2016,NA
4,1.6,"Front-Wheel Drive",1650,"Regular Gasoline","Kia","Forte Koup","Manual 6-spd",27.7,40.6,"Compact Cars",2016,NA
4,2,"Front-Wheel Drive",1400,"Regular Gasoline","Kia","Forte Koup","Automatic (S6)",32,48.2,"Compact Cars",2016,NA
4,2,"Front-Wheel Drive",1450,"Regular Gasoline","Kia","Forte Koup","Manual 6-spd",31,46.2,"Compact Cars",2016,NA
4,2,"Front-Wheel Drive",1250,"Regular Gasoline","Mazda","CX-3 2WD","Automatic (S6)",37.5,50.7,"Compact Cars",2016,NA
6,2.8,"Rear-Wheel Drive",2200,"Regular Gasoline","GMC","S15 Pickup 2WD","Automatic 4-spd",19,30.7692,"Small Pickup Trucks",1987,NA
4,2,"4-Wheel Drive",1350,"Regular Gasoline","Mazda","CX-3 4WD","Automatic (S6)",34.7,45.4,"Compact Cars",2016,NA
6,3,"All-Wheel Drive",1900,"Regular Gasoline","Volvo","S60 AWD","Automatic (S6)",22.4,36.3,"Compact Cars",2016,NA
5,2.5,"All-Wheel Drive",1700,"Regular Gasoline","Volvo","S60 Inscription AWD","Automatic (S6)",25.6,40,"Compact Cars",2016,NA
5,2.5,"All-Wheel Drive",1700,"Regular Gasoline","Volvo","S60 AWD","Automatic (S6)",25.6,40,"Compact Cars",2016,NA
4,2,"Front-Wheel Drive",1300,"Regular Gasoline","Volvo","S60 FWD","Automatic (S8)",33.8,54.1,"Compact Cars",2016,NA
4,2,"Front-Wheel Drive",1750,"Premium Gasoline","Volvo","S60 FWD","Automatic (S8)",29.6121,46.9274,"Compact Cars",2016,NA
